customer_id,customer_type_business,annual_income,account_age_days,risk_rating_high,total_transactions,total_volume,avg_transaction_amount,max_transaction_amount,std_transaction_amount,transaction_date_range_days,num_deposits,num_withdrawals,deposit_withdrawal_ratio,total_deposits,total_withdrawals,num_cash_txns,num_wire_txns,pct_cash,pct_wire,total_cash_amount,num_intl_txns,num_high_risk_country_txns,pct_intl,total_intl_amount,num_just_under_10k,pct_just_under_10k,num_rapid_sequence_txns,avg_days_between_txns,volume_to_income_ratio,num_unique_counterparties,num_unique_locations,is_suspicious,typology,risk_score
483,1,105066.34,2629,0,138,236880.0,1716.5217391304348,9173.83,2210.2060743618135,353,12,126,0.09448818897637795,103567.20999999999,133312.79,0,12,0.0,0.08695652173913043,0.0,0,0,0.0,0.0,12,0.08695652173913043,55,2,2.2545540793171313,138,127,0,normal,0.0013952393
484,1,46638.02,940,0,147,189640.19,1290.069319727891,4044.97,932.212835020853,356,12,135,0.08823529411764706,46526.1,143114.08999999997,0,12,0.0,0.08163265306122448,0.0,0,0,0.0,0.0,0,0.0,67,2,4.066127247099103,146,135,0,normal,0.0013952393
485,0,38911.7,3849,0,125,145740.44,1165.92352,3322.88,871.4844768510501,358,12,113,0.10526315789473684,38396.770000000004,107343.67000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,45,2,3.745318109511805,123,113,0,normal,0.0013952393
486,0,73572.1,1492,0,130,191182.87,1470.6374615384616,6386.46,1601.2375408556484,357,12,118,0.10084033613445378,74268.18,116914.69,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,61,2,2.598543081642611,129,116,0,normal,0.0013952393
487,0,20000.0,3377,0,144,162948.18,1131.5845833333333,1960.63,587.2193918525319,358,12,132,0.09022556390977443,19786.11,143162.07,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,66,2,8.147001649917504,143,132,0,normal,0.0013952393
488,1,88954.33,3845,0,154,233932.22999999998,1519.0404545454544,7745.19,1804.4319010189397,354,12,142,0.08391608391608392,88498.06,145434.16999999998,0,12,0.0,0.07792207792207792,0.0,0,0,0.0,0.0,12,0.07792207792207792,68,2,2.629771931597578,154,141,0,normal,0.0013952393
489,0,65917.02,2552,0,126,182141.28999999995,1445.5657936507932,5761.61,1412.764132424293,357,12,114,0.10434782608695652,65601.98000000001,116539.30999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,50,2,2.7631486807401062,126,115,0,normal,0.0013952393
490,1,42513.87,3916,0,137,171962.21999999997,1255.1986861313867,3600.74,884.2992658113188,355,12,125,0.09523809523809523,42112.5,129849.72,0,12,0.0,0.08759124087591241,0.0,0,0,0.0,0.0,0,0.0,61,2,4.044754694063512,136,126,0,normal,0.0013952393
491,1,145629.83,3174,0,131,257011.28999999998,1961.918244274809,12652.1,3286.718366475894,357,12,119,0.1,145813.16999999998,111198.12,0,12,0.0,0.0916030534351145,0.0,0,0,0.0,0.0,0,0.0,49,2,1.764813741705654,131,120,0,normal,0.0013952393
492,1,64227.23,3354,0,122,168583.86000000002,1381.834918032787,5600.6,1422.6059741438694,358,12,110,0.10810810810810811,64102.68,104481.18000000001,0,12,0.0,0.09836065573770492,0.0,0,0,0.0,0.0,0,0.0,39,2,2.6247626627730516,122,111,0,normal,0.0013952393
493,1,140523.96,3778,1,135,439275.13,3253.8898518518517,12088.92,1504.6498662370398,356,117,18,6.157894736842105,421701.04000000004,17574.09,115,2,0.8518518518518519,0.014814814814814815,397974.88,0,0,0.0,0.0,0,0.0,60,2,3.1259580504417155,20,20,1,cash_intensive,0.9874528
494,1,121017.39,2985,0,120,232462.74,1937.1895,10554.1,2797.9096865103875,351,12,108,0.11009174311926606,121348.41999999998,111114.31999999999,0,12,0.0,0.1,0.0,0,0,0.0,0.0,5,0.041666666666666664,49,2,1.9208877262373099,118,109,0,normal,0.0013952393
495,0,38014.91,1873,0,139,170704.7,1228.0913669064748,3297.09,818.8922123937512,356,12,127,0.09375,38372.5,132332.2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,56,2,4.490348909180393,137,127,0,normal,0.0013952393
496,0,20000.0,1405,0,107,110614.26999999999,1033.7782242990654,1994.13,601.3337285972774,354,12,95,0.125,19915.640000000003,90698.63,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,41,3,5.530436978151092,107,96,0,normal,0.0013952393
497,0,316719.02,1447,0,135,449058.82,3326.3616296296295,27610.62,7378.481699142305,359,12,123,0.0967741935483871,321460.42,127598.4,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,50,2,1.4178416002878504,135,124,0,normal,0.0013952393
498,0,41531.24,2344,0,141,167957.99000000002,1191.1914184397165,3621.53,843.3548141564324,351,12,129,0.09230769230769231,41730.81,126227.18,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,61,2,4.044038799737265,140,129,0,normal,0.0013952393
499,0,152844.52,2133,1,28,1593086.4300000002,56895.94392857143,281738.71,96935.56131413752,329,6,22,0.2608695652173913,815881.64,777204.79,0,8,0.0,0.2857142857142857,0.0,8,8,0.2857142857142857,1547020.48,0,0.0,9,12,10.422853283498268,28,20,1,round_tripping,0.9874528
500,0,132018.5,2735,0,112,234264.06,2091.6433928571428,11434.43,3134.2935582600667,359,12,100,0.1188118811881188,131238.43,103025.62999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,40,3,1.7744655903105222,110,101,0,normal,0.0013952393
501,0,157857.55,2193,0,126,270863.47,2149.7100793650793,13742.41,3638.8211265607433,357,12,114,0.10434782608695652,158047.5,112815.97,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,57,2,1.7158618902808875,124,114,0,normal,0.0013952393
502,0,37740.29,1026,0,134,165854.53999999998,1237.7204477611938,3287.84,825.131023258827,350,12,122,0.0975609756097561,38342.16,127512.37999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,62,2,4.394511687332361,134,121,0,normal,0.0013952393
503,0,184556.99,2340,0,136,314596.87,2313.2122794117645,15864.32,4049.8007552436206,358,12,124,0.096,181897.59,132699.28,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,56,2,1.7045963168541227,135,125,0,normal,0.0013952393
504,0,20000.0,2389,0,138,144335.49000000002,1045.909347826087,1961.09,590.5779357510081,357,12,126,0.09448818897637795,20214.8,124120.69,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,62,2,7.216413679316036,138,127,0,normal,0.0013952393
505,0,28969.1,864,0,118,145892.78999999998,1236.3795762711864,2506.04,684.48948957411,354,12,106,0.11214953271028037,29132.839999999997,116759.95,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,48,3,5.035978129174563,117,105,0,normal,0.0013952393
506,0,234085.54,1299,0,129,347432.94,2693.278604651163,20169.42,5344.2830697500285,356,12,117,0.1016949152542373,230657.40000000002,116775.54000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,48,2,1.4842072508739717,129,117,0,normal,0.0013952393
507,0,157348.08,628,0,114,259138.73000000004,2273.1467543859653,13673.87,3709.9772194197185,356,12,102,0.11650485436893204,155004.71,104134.02,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,42,3,1.6469033692475359,114,102,0,normal,0.0013952393
508,1,32239.05,926,0,145,169125.17,1166.3804827586207,2812.68,696.8287553807318,358,12,133,0.08955223880597014,32239.690000000002,136885.48,0,12,0.0,0.08275862068965517,0.0,0,0,0.0,0.0,0,0.0,65,2,5.24580979247861,144,134,0,normal,0.0013952393
509,0,174910.73,1710,0,131,298919.42000000004,2281.8276335877867,15262.11,3992.1010016436658,356,12,119,0.1,176046.25999999998,122873.15999999997,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,60,2,1.7089729773983713,130,120,0,normal,0.0013952393
510,0,75031.68,1970,0,134,200054.68,1492.9453731343283,6547.63,1594.1478602517864,358,12,122,0.0975609756097561,75296.73999999999,124757.94,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,61,2,2.6662339663197425,134,122,0,normal,0.0013952393
511,0,121322.65,2391,0,112,230154.08000000002,2054.947142857143,10511.95,2842.498328489823,348,12,100,0.1188118811881188,120954.92999999998,109199.14999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,4,0.03571428571428571,37,3,1.897025682956291,111,101,0,normal,0.0013952393
512,0,59642.87,3182,0,163,220959.54,1355.5800000000002,5157.65,1152.914656933825,358,12,151,0.07894736842105263,59528.34,161431.2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,74,2,3.70464793783502,163,152,0,normal,0.0013952393
513,1,81799.11,3631,1,28,1925738.38,68776.37071428572,262015.98,108562.6447075481,308,6,22,0.2608695652173913,985780.67,939957.71,0,10,0.0,0.35714285714285715,0.0,8,8,0.2857142857142857,1892091.92,0,0.0,10,11,23.542002327380732,28,20,1,round_tripping,0.9874528
514,0,97458.24,1345,0,107,192277.6,1796.9869158878505,8475.92,2320.1252406377057,358,12,95,0.125,97551.81999999999,94725.78,0,0,0.0,0.0,0.0,0,0,0.0,0.0,12,0.11214953271028037,40,3,1.9729027232307577,107,96,0,normal,0.0013952393
515,1,128483.06,2221,0,116,237059.5,2043.6163793103449,11216.69,3035.4437108186535,357,12,104,0.11428571428571428,129595.97,107463.53,0,12,0.0,0.10344827586206896,0.0,0,0,0.0,0.0,0,0.0,39,3,1.845049884008958,116,105,0,normal,0.0013952393
516,0,65756.27,1333,0,130,185843.15,1429.5626923076923,5739.97,1403.6194564340763,354,12,118,0.10084033613445378,65417.509999999995,120425.63999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,50,2,2.826199293249248,130,118,0,normal,0.0013952393
517,1,87472.33,3717,0,116,201449.24,1736.6313793103448,7541.76,1974.0003558450394,358,12,104,0.11428571428571428,87768.89000000001,113680.35,0,12,0.0,0.10344827586206896,0.0,0,0,0.0,0.0,11,0.09482758620689655,56,3,2.302978976563485,115,104,0,normal,0.0013952393
518,0,66613.67,2490,0,132,186423.76,1412.3012121212123,5819.56,1451.440734011076,358,12,120,0.09917355371900827,67725.05,118698.71,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,56,2,2.798539120587102,131,121,0,normal,0.0013952393
519,0,135659.43,951,0,120,259903.89,2165.86575,11782.29,3120.826901166281,353,12,108,0.11009174311926606,136065.9,123837.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,43,2,1.9158415611685737,120,109,0,normal,0.0013952393
520,1,49745.36,2399,0,113,140942.86000000002,1247.281946902655,4343.69,1130.150700629644,348,12,101,0.11764705882352941,50095.45,90847.41,0,12,0.0,0.10619469026548672,0.0,0,0,0.0,0.0,0,0.0,39,3,2.8332296071511567,113,101,0,normal,0.0013952393
521,1,54713.27,2552,1,60,4579603.17,76326.71949999999,156758.32,57891.80772621604,271,25,35,0.6944444444444444,2697026.67,1882576.4999999998,0,42,0.0,0.7,0.0,25,11,0.4166666666666667,2900823.3400000003,0,0.0,12,4,83.70034307320559,60,20,1,layering,0.9874528
522,0,70498.41,1133,1,28,1504155.2,53719.82857142857,279092.49,95531.86305395394,317,7,21,0.3181818181818182,776196.3199999998,727958.88,0,8,0.0,0.2857142857142857,0.0,8,8,0.2857142857142857,1471257.35,0,0.0,11,11,21.33571330596951,28,19,1,round_tripping,0.9874528
523,0,75906.59,3299,0,127,206184.35000000003,1623.498818897638,6626.12,1612.558161757823,359,12,115,0.10344827586206896,75693.74,130490.61,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,50,2,2.7162547249886346,127,115,0,normal,0.0013952393
524,0,132926.08,2545,0,132,241474.28,1829.350606060606,11622.17,3014.323042149214,357,12,120,0.09917355371900827,134068.71,107405.56999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,58,2,1.8165920743914634,130,120,0,normal,0.0013952393
525,1,133224.64,3967,0,133,261533.38,1966.4163909774436,11655.49,2936.6324745354104,354,12,121,0.09836065573770492,133367.99,128165.39,0,12,0.0,0.09022556390977443,0.0,0,0,0.0,0.0,0,0.0,56,2,1.963085934509303,132,121,0,normal,0.0013952393
526,1,62012.25,3599,0,129,180827.66999999998,1401.7648837209301,5385.69,1333.6136153752498,353,12,117,0.1016949152542373,62347.85999999999,118479.80999999998,0,12,0.0,0.09302325581395349,0.0,0,0,0.0,0.0,0,0.0,50,2,2.915952155386147,129,118,0,normal,0.0013952393
527,0,87468.25,2496,1,44,230301.02000000002,5234.114090909091,9899.66,3770.727545598026,45,26,18,1.368421052631579,214826.99000000002,15474.029999999999,24,0,0.5454545454545454,0.0,200279.24,0,0,0.0,0.0,26,0.5909090909090909,34,1,2.6329369464125967,20,24,1,structuring,0.9874528
528,0,27832.45,1945,0,122,135684.31,1112.166475409836,2399.49,654.7506856268246,353,12,110,0.10810810810810811,27603.369999999995,108080.94000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,48,2,4.874864955655874,122,111,0,normal,0.0013952393
529,0,23184.13,1366,0,147,151213.03999999998,1028.6601360544216,2025.24,615.805874627718,352,12,135,0.08823529411764706,23479.09,127733.95,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,71,2,6.521983702485169,145,136,0,normal,0.0013952393
530,1,128209.29,1873,0,119,250017.47999999998,2100.987226890756,11023.99,2951.0459856300545,358,12,107,0.1111111111111111,128515.19999999998,121502.28000000001,0,12,0.0,0.10084033613445378,0.0,0,0,0.0,0.0,0,0.0,45,3,1.9500578307716174,119,107,0,normal,0.0013952393
531,0,128903.13,1009,0,129,243403.68999999997,1886.8503100775192,11198.17,2875.1134367927925,358,12,117,0.1016949152542373,127825.5,115578.18999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,55,2,1.8882536191819452,129,118,0,normal,0.0013952393
532,0,69053.69,1496,0,135,202078.19,1496.8754814814815,6013.7,1434.6126409330684,358,12,123,0.0967741935483871,68237.26,133840.93000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,65,2,2.926349969857225,134,123,0,normal,0.0013952393
533,0,20144.62,909,0,118,128042.37,1085.1048305084746,1987.8,558.8758882123873,359,12,106,0.11214953271028037,20272.84,107769.53,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,45,3,6.355841617185274,118,106,0,normal,0.0013952393
534,1,115256.58,2981,0,127,232606.61000000002,1831.5481102362205,10040.75,2585.616678312512,356,12,115,0.10344827586206896,115822.99,116783.62000000001,0,12,0.0,0.09448818897637795,0.0,0,0,0.0,0.0,11,0.08661417322834646,42,2,2.0181458781279287,127,116,0,normal,0.0013952393
535,0,78162.44,1507,0,121,185902.06,1536.3806611570249,6823.74,1730.2712997594413,356,12,109,0.10909090909090909,77984.07,107917.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,42,2,2.3783761308355924,121,109,0,normal,0.0013952393
536,0,209098.02,3766,0,115,313336.93,2724.668956521739,18243.35,5034.490497854438,356,12,103,0.11538461538461539,207788.79,105548.13999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,45,3,1.4985097969373553,115,104,0,normal,0.0013952393
537,1,117171.77,2897,0,152,262318.44999999995,1725.7792763157893,10179.33,2449.644151300375,358,12,140,0.0851063829787234,118403.61,143914.84,0,12,0.0,0.07894736842105263,0.0,0,0,0.0,0.0,6,0.039473684210526314,66,2,2.238732173012552,152,140,0,normal,0.0013952393
538,0,29414.1,1466,0,110,123808.54,1125.5321818181817,2565.29,727.1281243715422,354,12,98,0.12121212121212122,29180.83,94627.70999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,44,3,4.209013057919232,110,99,0,normal,0.0013952393
539,0,147870.63,3903,0,134,275910.5,2059.033582089552,12871.96,3298.3978736041067,353,12,122,0.0975609756097561,148679.62,127230.88,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,65,2,1.8658785326164322,132,122,0,normal,0.0013952393
540,1,58067.73,2170,0,121,168937.31999999998,1396.1761983471072,5038.73,1266.362540481764,355,12,109,0.10909090909090909,58133.81,110803.51,0,12,0.0,0.09917355371900827,0.0,0,0,0.0,0.0,0,0.0,43,2,2.9092649348453112,121,109,0,normal,0.0013952393
541,0,84681.28,2802,0,141,221367.75,1569.9840425531916,7401.38,1767.3956745218486,357,12,129,0.09230769230769231,84991.25,136376.5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,8,0.05673758865248227,56,2,2.614097660100791,140,130,0,normal,0.0013952393
542,0,171735.37,2718,1,50,208026.30000000002,4160.526000000001,14896.82,3298.824065970249,135,32,18,1.6842105263157894,188960.78,19065.52,30,0,0.6,0.0,159350.51,0,0,0.0,0.0,6,0.12,33,2,1.2113118496681863,23,25,1,smurfing,0.9874528
543,1,143136.29,2887,1,60,11691756.67,194862.61116666667,474152.08,160829.12545383442,356,22,38,0.5641025641025641,6010445.819999999,5681310.85,0,42,0.0,0.7,0.0,40,40,0.6666666666666666,11648993.11,0,0.0,14,6,81.6821156108237,60,20,1,shell_company,0.9874528
544,0,40002.6,3155,0,137,164514.76,1200.8376642335768,3487.67,872.3762709718773,358,12,125,0.09523809523809523,40034.69,124480.06999999998,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,64,2,4.112498875101242,137,126,0,normal,0.0013952393
545,0,178974.67,2961,0,118,294464.56,2495.462372881356,15541.26,4251.496344724157,354,12,106,0.11214953271028037,179647.62,114816.94,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,35,3,1.6452770368173506,117,107,0,normal,0.0013952393
546,0,86743.83,3626,0,148,219951.14999999997,1486.1564189189187,7572.12,1798.5725555705876,358,12,136,0.08759124087591241,86666.0,133285.15,0,0,0.0,0.0,0.0,0,0,0.0,0.0,10,0.06756756756756757,72,2,2.5356110560133667,148,137,0,normal,0.0013952393
547,1,20000.0,3957,0,146,164789.32,1128.6939726027397,1989.03,539.6084926576374,359,12,134,0.08888888888888889,20197.75,144591.57,0,12,0.0,0.0821917808219178,0.0,0,0,0.0,0.0,0,0.0,61,2,8.239054047297635,145,134,0,normal,0.0013952393
548,0,121035.95,2249,1,50,456938.24,9138.764799999999,23962.6,7543.582890939995,352,17,33,0.5,239813.56,217124.68,0,30,0.0,0.6,0.0,0,0,0.0,0.0,3,0.06,17,7,3.7751962520536084,28,20,1,third_party_payments,0.9874528
549,1,128380.96,2018,1,143,296509.82,2073.4952447552446,10613.88,1114.05626046003,358,125,18,6.578947368421052,279028.14999999997,17481.67,123,2,0.8601398601398601,0.013986013986013986,258218.74999999997,0,0,0.0,0.0,0,0.0,68,2,2.309591004842113,20,20,1,cash_intensive,0.9874528
550,1,50047.02,2395,0,134,175480.09,1309.5529104477612,4310.61,1039.84356530297,357,12,122,0.0975609756097561,49632.41999999999,125847.67,0,12,0.0,0.08955223880597014,0.0,0,0,0.0,0.0,0,0.0,57,2,3.506234412470264,134,123,0,normal,0.0013952393
551,0,47437.77,1276,0,110,150284.31000000003,1366.2210000000002,4091.39,1046.706362857215,358,12,98,0.12121212121212122,47561.12000000001,102723.19000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,37,3,3.167963882706066,110,99,0,normal,0.0013952393
552,0,38404.93,3289,0,128,153804.03999999998,1201.5940624999998,3316.27,851.4662220259138,358,12,116,0.10256410256410256,38536.92,115267.12,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,49,2,4.004695108281455,128,117,0,normal,0.0013952393
553,1,266152.26,3606,0,123,381632.36000000004,3102.7021138211385,23128.65,6390.981488945293,356,12,111,0.10714285714285714,268622.9,113009.46,0,12,0.0,0.0975609756097561,0.0,0,0,0.0,0.0,0,0.0,44,2,1.4338819671042167,122,112,0,normal,0.0013952393
554,1,32185.34,3892,0,151,187155.27,1239.4388741721853,2807.73,697.5334570399168,353,12,139,0.08571428571428572,32433.52,154721.75,0,12,0.0,0.07947019867549669,0.0,0,0,0.0,0.0,0,0.0,72,2,5.814742216729209,150,140,0,normal,0.0013952393
555,0,41167.08,3195,0,136,163095.84000000003,1199.234117647059,3596.89,895.0297733309465,351,12,124,0.096,41770.16,121325.68,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,63,2,3.961706253971524,136,124,0,normal,0.0013952393
556,0,123011.62,3720,0,142,257178.45000000004,1811.115845070423,10751.81,2665.1036250914376,356,12,130,0.0916030534351145,124617.65000000001,132560.8,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.007042253521126761,64,2,2.0906672014627445,141,129,0,normal,0.0013952393
557,0,63529.61,2181,0,134,188125.41,1403.9209701492537,5554.25,1346.0232016500513,355,12,122,0.0975609756097561,63485.299999999996,124640.11,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,64,2,2.9611774544585674,134,122,0,normal,0.0013952393
558,0,46130.16,3620,0,135,186030.09000000003,1378.0006666666668,4013.5,936.6992212624772,352,12,123,0.0967741935483871,46434.03,139596.05999999994,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,59,2,4.032634124093129,132,124,0,normal,0.0013952393
559,0,137841.41,2070,0,121,242735.22,2006.0761983471075,11914.41,3199.496697368003,357,12,109,0.10909090909090909,137551.30000000002,105183.92,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,48,2,1.760961811390268,121,109,0,normal,0.0013952393
560,1,74569.24,994,0,125,196104.12000000005,1568.8329600000004,6516.86,1626.493268451419,357,12,113,0.10526315789473684,75056.36000000002,121047.76,0,12,0.0,0.096,0.0,0,0,0.0,0.0,0,0.0,48,2,2.6297906510693814,125,113,0,normal,0.0013952393
561,0,122671.77,1373,0,130,244886.84999999998,1883.745,10691.26,2729.478391795098,344,12,118,0.10084033613445378,122682.49999999999,122204.34999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,3,0.023076923076923078,58,2,1.996260865390094,130,119,0,normal,0.0013952393
562,0,70094.04,3159,0,125,193246.48,1545.9718400000002,6121.45,1516.0374977166223,358,12,113,0.10526315789473684,70578.5,122667.98000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,54,2,2.7569208891242525,125,114,0,normal,0.0013952393
563,1,43801.39,1254,0,117,161710.18000000002,1382.1382905982907,3787.23,912.420037822201,358,12,105,0.11320754716981132,43752.450000000004,117957.73,0,12,0.0,0.10256410256410256,0.0,0,0,0.0,0.0,0,0.0,47,3,3.6918117938313415,117,106,0,normal,0.0013952393
564,0,28461.45,3523,0,143,165454.56,1157.024895104895,2479.96,663.0348481280657,356,12,131,0.09090909090909091,28766.6,136687.96,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,63,2,5.813082148585241,142,131,0,normal,0.0013952393
565,1,134572.0,1683,0,148,267590.11,1808.0412837837837,11696.67,2889.682650245697,354,12,136,0.08759124087591241,135712.17,131877.94,0,12,0.0,0.08108108108108109,0.0,0,0,0.0,0.0,0,0.0,61,2,1.9884383197223812,148,136,0,normal,0.0013952393
566,1,106764.48,2354,0,142,246672.74000000005,1737.1319718309862,9107.3,2227.0222128600267,357,12,130,0.0916030534351145,106096.68000000001,140576.06,0,12,0.0,0.08450704225352113,0.0,0,0,0.0,0.0,12,0.08450704225352113,65,2,2.3104166252987395,142,130,0,normal,0.0013952393
567,0,37544.53,1044,0,130,160288.9,1232.9915384615383,3230.47,800.65296021528,357,12,118,0.10084033613445378,37447.89,122841.01000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,53,2,4.2691873040545705,130,119,0,normal,0.0013952393
568,0,157351.72,1526,0,142,278532.19,1961.494295774648,13743.6,3423.723935010693,358,12,130,0.0916030534351145,156575.6,121956.59,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,58,2,1.7701136021036052,141,131,0,normal,0.0013952393
569,1,51348.26,2768,0,126,163367.55000000002,1296.5678571428573,4478.72,1124.6572694545534,356,12,114,0.10434782608695652,51300.71000000001,112066.83999999998,0,12,0.0,0.09523809523809523,0.0,0,0,0.0,0.0,0,0.0,53,2,3.1814976496253307,126,115,0,normal,0.0013952393
570,0,67724.55,3069,1,30,913086.5600000002,30436.21866666667,143030.1,46343.42895125641,122,8,22,0.34782608695652173,460466.69,452619.86999999994,0,10,0.0,0.3333333333333333,0.0,10,10,0.3333333333333333,875047.89,0,0.0,15,4,13.48215791529194,30,19,1,rapid_movement,0.9874528
571,0,251240.85,2994,0,120,362504.78,3020.8731666666667,21851.21,5975.520207436391,357,12,108,0.11009174311926606,249471.97999999998,113032.8,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,55,3,1.442851897484436,120,109,0,normal,0.0013952393
572,0,80739.81,868,0,124,208771.14,1683.6382258064518,7036.72,1758.834369571811,354,12,112,0.10619469026548672,81499.23999999999,127271.90000000001,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2,0.016129032258064516,48,2,2.5856953874998285,124,113,0,normal,0.0013952393
573,1,58220.73,2862,0,125,176429.20999999996,1411.4336799999996,5070.32,1257.8800091568148,358,12,113,0.10526315789473684,58180.66000000001,118248.54999999999,0,12,0.0,0.096,0.0,0,0,0.0,0.0,0,0.0,52,2,3.0302983095830363,125,113,0,normal,0.0013952393
574,0,154012.87,2977,0,138,282140.62,2044.4972463768115,13381.66,3402.3262882273893,359,12,126,0.09448818897637795,154535.25999999998,127605.35999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,55,2,1.8319169565702103,138,126,0,normal,0.0013952393
575,0,136068.08,2874,0,134,258549.5,1929.4738805970148,11829.94,2993.7279267374456,348,12,122,0.0975609756097561,135563.97,122985.53,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,63,2,1.9001341083514347,134,123,0,normal,0.0013952393
576,0,50106.17,647,0,143,183161.49,1280.8495804195804,4366.73,1035.7636329515017,352,12,131,0.09090909090909091,50180.27,132981.21999999997,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,61,2,3.6553948267283904,142,131,0,normal,0.0013952393
577,0,70264.73,3974,0,122,188184.38,1542.494918032787,6142.79,1523.591868083876,356,12,110,0.10810810810810811,69962.38,118222.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,46,2,2.678181526044062,122,110,0,normal,0.0013952393
578,0,37500.4,2351,1,84,1202924.6099999999,14320.53107142857,44175.55,12197.194201731374,322,50,34,1.4285714285714286,610461.1100000001,592463.5000000001,0,64,0.0,0.7619047619047619,0.0,0,0,0.0,0.0,10,0.11904761904761904,57,3,32.07679206642951,28,20,1,funnel_account,0.9874528
579,0,125710.36,605,0,123,244165.77000000002,1985.08756097561,10897.9,2831.323005663416,357,12,111,0.10714285714285714,124840.26999999999,119325.49999999999,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.008130081300813009,43,2,1.9422729178969984,123,112,0,normal,0.0013952393
580,0,129151.58,3192,0,114,233094.27000000005,2044.6865789473688,11257.33,3103.923574833151,357,12,102,0.11650485436893204,131041.8,102052.47000000002,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,38,3,1.8047976277361246,113,103,0,normal,0.0013952393
581,1,29917.78,2243,0,122,144898.09000000003,1187.6892622950822,2567.74,693.7935525337979,358,12,110,0.10810810810810811,29733.71,115164.38,0,12,0.0,0.09836065573770492,0.0,0,0,0.0,0.0,0,0.0,56,2,4.843048078832092,122,111,0,normal,0.0013952393
582,0,149659.91,599,0,127,265064.81000000006,2087.124488188977,13003.43,3366.824776746692,357,12,115,0.10344827586206896,148273.80000000002,116791.01,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,57,2,1.7711024876168402,127,116,0,normal,0.0013952393
